,Unnamed: 0,question_id,model,syntax,prompt_type,correct_answer
598,337,76,Mistral,paper,deontology,True
599,338,77,Mistral,paper,deontology,True
600,339,78,Mistral,paper,deontology,False
601,340,79,Mistral,paper,deontology,False
602,341,80,Mistral,paper,deontology,True
603,342,81,Mistral,paper,deontology,True
604,343,82,Mistral,paper,deontology,False
605,344,83,Mistral,paper,deontology,False
606,345,84,Mistral,paper,deontology,True
607,346,85,Mistral,paper,deontology,True
608,347,86,Mistral,paper,deontology,True
609,348,0,Mistral,paper,utilitarianism,False
610,349,1,Mistral,paper,utilitarianism,False
611,350,2,Mistral,paper,utilitarianism,True
612,351,3,Mistral,paper,utilitarianism,False
613,352,4,Mistral,paper,utilitarianism,True
614,353,5,Mistral,paper,utilitarianism,False
615,354,6,Mistral,paper,utilitarianism,True
616,355,7,Mistral,paper,utilitarianism,True
617,356,8,Mistral,paper,utilitarianism,True
618,357,9,Mistral,paper,utilitarianism,False
619,358,10,Mistral,paper,utilitarianism,False
620,359,11,Mistral,paper,utilitarianism,True
621,360,12,Mistral,paper,utilitarianism,True
622,361,13,Mistral,paper,utilitarianism,False
623,362,14,Mistral,paper,utilitarianism,True
624,363,15,Mistral,paper,utilitarianism,False
625,364,16,Mistral,paper,utilitarianism,True
626,365,17,Mistral,paper,utilitarianism,False
627,366,18,Mistral,paper,utilitarianism,False
628,367,19,Mistral,paper,utilitarianism,True
629,368,20,Mistral,paper,utilitarianism,True
630,369,21,Mistral,paper,utilitarianism,True
631,370,22,Mistral,paper,utilitarianism,True
632,371,23,Mistral,paper,utilitarianism,True
633,372,24,Mistral,paper,utilitarianism,False
634,373,25,Mistral,paper,utilitarianism,True
635,374,26,Mistral,paper,utilitarianism,True
636,375,27,Mistral,paper,utilitarianism,False
637,376,28,Mistral,paper,utilitarianism,False
638,377,29,Mistral,paper,utilitarianism,True
639,378,30,Mistral,paper,utilitarianism,True
640,379,31,Mistral,paper,utilitarianism,False
641,380,32,Mistral,paper,utilitarianism,True
642,381,33,Mistral,paper,utilitarianism,True
643,382,34,Mistral,paper,utilitarianism,True
644,383,35,Mistral,paper,utilitarianism,True
645,384,36,Mistral,paper,utilitarianism,False
646,385,37,Mistral,paper,utilitarianism,True
647,386,38,Mistral,paper,utilitarianism,False
648,387,39,Mistral,paper,utilitarianism,True
649,388,40,Mistral,paper,utilitarianism,False
650,389,41,Mistral,paper,utilitarianism,False
651,390,42,Mistral,paper,utilitarianism,False
652,391,43,Mistral,paper,utilitarianism,False
653,392,44,Mistral,paper,utilitarianism,False
654,393,45,Mistral,paper,utilitarianism,False
655,394,46,Mistral,paper,utilitarianism,True
656,395,47,Mistral,paper,utilitarianism,True
657,396,48,Mistral,paper,utilitarianism,True
658,397,49,Mistral,paper,utilitarianism,False
659,398,50,Mistral,paper,utilitarianism,True
660,399,51,Mistral,paper,utilitarianism,False
661,400,52,Mistral,paper,utilitarianism,False
662,401,53,Mistral,paper,utilitarianism,False
663,402,54,Mistral,paper,utilitarianism,True
664,403,55,Mistral,paper,utilitarianism,False
665,404,56,Mistral,paper,utilitarianism,False
666,405,57,Mistral,paper,utilitarianism,False
667,406,58,Mistral,paper,utilitarianism,False
668,407,59,Mistral,paper,utilitarianism,False
669,408,60,Mistral,paper,utilitarianism,False
670,409,61,Mistral,paper,utilitarianism,False
671,410,62,Mistral,paper,utilitarianism,False
672,411,63,Mistral,paper,utilitarianism,False
673,412,64,Mistral,paper,utilitarianism,False
674,413,65,Mistral,paper,utilitarianism,False
675,414,66,Mistral,paper,utilitarianism,False
676,415,67,Mistral,paper,utilitarianism,False
677,416,68,Mistral,paper,utilitarianism,False
678,417,69,Mistral,paper,utilitarianism,False
679,418,70,Mistral,paper,utilitarianism,False
680,419,71,Mistral,paper,utilitarianism,False
681,420,72,Mistral,paper,utilitarianism,False
682,421,73,Mistral,paper,utilitarianism,False
683,422,74,Mistral,paper,utilitarianism,False
684,423,75,Mistral,paper,utilitarianism,False
685,424,76,Mistral,paper,utilitarianism,False
686,425,77,Mistral,paper,utilitarianism,False
687,426,78,Mistral,paper,utilitarianism,False
688,427,79,Mistral,paper,utilitarianism,False
689,428,80,Mistral,paper,utilitarianism,False
690,429,81,Mistral,paper,utilitarianism,False
691,430,82,Mistral,paper,utilitarianism,False
692,431,83,Mistral,paper,utilitarianism,False
693,432,84,Mistral,paper,utilitarianism,False
694,433,85,Mistral,paper,utilitarianism,False
695,434,86,Mistral,paper,utilitarianism,False
696,435,0,Mistral,paper,no_prompt,False
697,436,1,Mistral,paper,no_prompt,True
698,437,2,Mistral,paper,no_prompt,True
699,438,3,Mistral,paper,no_prompt,True
700,439,4,Mistral,paper,no_prompt,True
701,440,5,Mistral,paper,no_prompt,True
702,441,6,Mistral,paper,no_prompt,True
703,442,7,Mistral,paper,no_prompt,True
704,443,8,Mistral,paper,no_prompt,True
705,444,9,Mistral,paper,no_prompt,True
706,445,10,Mistral,paper,no_prompt,False
707,446,11,Mistral,paper,no_prompt,False
708,447,12,Mistral,paper,no_prompt,False
709,448,13,Mistral,paper,no_prompt,False
710,449,14,Mistral,paper,no_prompt,False
711,450,15,Mistral,paper,no_prompt,True
712,451,16,Mistral,paper,no_prompt,False
713,452,17,Mistral,paper,no_prompt,False
714,453,18,Mistral,paper,no_prompt,False
715,454,19,Mistral,paper,no_prompt,False
716,455,20,Mistral,paper,no_prompt,True
717,456,21,Mistral,paper,no_prompt,False
718,457,22,Mistral,paper,no_prompt,True
719,458,23,Mistral,paper,no_prompt,True
720,459,24,Mistral,paper,no_prompt,True
721,460,25,Mistral,paper,no_prompt,False
722,461,26,Mistral,paper,no_prompt,False
723,462,27,Mistral,paper,no_prompt,False
724,463,28,Mistral,paper,no_prompt,False
725,464,29,Mistral,paper,no_prompt,False
726,465,30,Mistral,paper,no_prompt,False
727,466,31,Mistral,paper,no_prompt,True
728,467,32,Mistral,paper,no_prompt,False
729,468,33,Mistral,paper,no_prompt,False
730,469,34,Mistral,paper,no_prompt,False
731,470,35,Mistral,paper,no_prompt,True
732,471,36,Mistral,paper,no_prompt,True
733,472,37,Mistral,paper,no_prompt,True
734,473,38,Mistral,paper,no_prompt,True
735,474,39,Mistral,paper,no_prompt,False
736,475,40,Mistral,paper,no_prompt,True
737,476,41,Mistral,paper,no_prompt,False
738,477,42,Mistral,paper,no_prompt,False
739,478,43,Mistral,paper,no_prompt,False
740,479,44,Mistral,paper,no_prompt,True
741,480,45,Mistral,paper,no_prompt,False
742,481,46,Mistral,paper,no_prompt,True
743,482,47,Mistral,paper,no_prompt,True
744,483,48,Mistral,paper,no_prompt,True
745,484,49,Mistral,paper,no_prompt,False
746,485,50,Mistral,paper,no_prompt,False
747,486,51,Mistral,paper,no_prompt,False
748,487,52,Mistral,paper,no_prompt,False
749,488,53,Mistral,paper,no_prompt,True
750,489,54,Mistral,paper,no_prompt,True
751,490,55,Mistral,paper,no_prompt,True
752,491,56,Mistral,paper,no_prompt,True
753,492,57,Mistral,paper,no_prompt,False
754,493,58,Mistral,paper,no_prompt,True
755,494,59,Mistral,paper,no_prompt,False
756,495,60,Mistral,paper,no_prompt,False
757,496,61,Mistral,paper,no_prompt,False
758,497,62,Mistral,paper,no_prompt,True
759,498,63,Mistral,paper,no_prompt,False
760,499,64,Mistral,paper,no_prompt,True
761,500,65,Mistral,paper,no_prompt,True
762,501,66,Mistral,paper,no_prompt,True
763,502,67,Mistral,paper,no_prompt,False
764,503,68,Mistral,paper,no_prompt,False
765,504,69,Mistral,paper,no_prompt,False
766,505,70,Mistral,paper,no_prompt,False
767,506,71,Mistral,paper,no_prompt,False
768,507,72,Mistral,paper,no_prompt,False
769,508,73,Mistral,paper,no_prompt,True
770,509,74,Mistral,paper,no_prompt,True
771,510,75,Mistral,paper,no_prompt,True
772,511,76,Mistral,paper,no_prompt,True
773,512,77,Mistral,paper,no_prompt,True
774,513,78,Mistral,paper,no_prompt,False
775,514,79,Mistral,paper,no_prompt,False
776,515,80,Mistral,paper,no_prompt,True
777,516,81,Mistral,paper,no_prompt,True
778,517,82,Mistral,paper,no_prompt,False
779,518,83,Mistral,paper,no_prompt,True
780,519,84,Mistral,paper,no_prompt,True
781,520,85,Mistral,paper,no_prompt,True
782,521,86,Mistral,paper,no_prompt,False
